,Text,labels
315,Our lives matter. Your lives matter. Her life matters. Their lives matter. His life matters. Its life matters.,Non_hope_speech
316,@Snitch Tell me WHY I THOUGHT the girl with the CUFFED JEANS was a LESBIAN.... Am I still assuming? You said it yourself.,Non_hope_speech
317,you’re judging her based off of her looks.,Non_hope_speech
318,@Steph’s Manic Shenanigans I can see where you're coming from. You have a good point.,Non_hope_speech
319,An ideology of victimhood with a list of grievances that do not exist,Non_hope_speech
320,Marguerite Kenny It’s the same with other more exotic names,Non_hope_speech
321,The Queen looks great,Non_hope_speech
322,@Andrew White I was responding to the original person not you sorry,Non_hope_speech
323,Anyone else think David Clark is a deep seeded racist? nnWhy are people getting in their feelings and calling this 'All Lives Matter'? What non black citizens are getting abused and killed by the police like Sandra Bland and Sam Dubrose? Not all police are bad,Non_hope_speech
324,How was I subbed to this feminist bullshit channel?!?!? I usually have a nose for this kind of shit.,Non_hope_speech
325,she has mocked the gays.....you will learn,Non_hope_speech
326,S. Tagerius it isn’t?,Non_hope_speech
327,ELM - Every life matters!,Hope_speech
328,@Twenty Faces Hitler was Austrian why would we have a statue of him in England?,Non_hope_speech
329,No you wouldn't,Non_hope_speech
330,@QueenSahara Ice most that i have met do,Non_hope_speech
331,Thanks a lot from Poland. <3,Non_hope_speech
332,It was almost certainly literal,Non_hope_speech
333,Obviously you lead a boring life if you're here watching this video and you find it boring. I mean,Non_hope_speech
334,MrKickasser do you support black lives matter movement,Non_hope_speech
335,Black people fought in the war as well.,Non_hope_speech
336,@Meh because white people never needed it (yet),Non_hope_speech
337,Cuntyyyyy i'v missed u  where have u been guuuurl where r ur comments at,Non_hope_speech
338,Agree with you. BLM is not what it makes itself out to be. What do historical monuments have to do with police and what does white people have to do with police. I mean black officers have guns also and churchill stopped the Arian race believers the nazis. But apparently hes racist too.. this is selective truths.,Non_hope_speech
339,So at this time. And for a long time. Black and brown are abused and murdered at a high rate. So it’s nothing wrong with accentuated and pointing out the obvious.  What about statistics ?,Non_hope_speech
340,It’s are history I think we should do a white people matter next week and one for all others around the world  after that.. the  world is not going mad ... we need order are Government is getting soft,Non_hope_speech
341,A queen to the LGBTQ Community!,Hope_speech
342,@Bob Backwards Sure about that,Non_hope_speech
343,thanks to her for her eternal inspiration,Non_hope_speech
344,So they should decide whether  they hate those who brought their ancestors by force to US or love because of them they live now in developed country. It seems like they want eat a cake (their ancestors had been living in slavery  ) and have a cake (they are living in developed country). Decide finally what u want becouse your attitude is very innmature. U should see pros and cons. But u r blind for one eye and make victims out of yourself.,Non_hope_speech
345,Bristol got its name from the Normans who committed terrible sins like the harrowing of the north and changed it from its original Saxon name of Brycgstow. nThe man was alive during the English Civil war when Charles i was executed by Cromwell,Non_hope_speech
346,THATS MY WORD RABBLE ROUSER,Non_hope_speech
347,@Jimmy The Clown blessed be the fruit!,Non_hope_speech
348,show starts at 1,Non_hope_speech
349,It’s doesn’t mean only it means Black Lives are here and should be listened too dumbass all lives matter cause we are human it just also means listen we need help,Non_hope_speech
350,People really start to suck as they grow up. The younger kids were so sweet and accepting as opposed to the older girl who's clearly in a denial mode. About herself.,Hope_speech
351,Blacks just crying and playing the victim card lol,Non_hope_speech
352,@star dust I didn't see your comment there before. But why and what the hell do you want to talk about?,Non_hope_speech
353,Kids meet an Xbox player,Non_hope_speech
354,yes they matter to. Wich is what all lives matter is saying.,Non_hope_speech
355,Circulqr wtf is wrong with you?!?,Non_hope_speech
356,shellie browning huh?,Non_hope_speech
357,Juan needs to go he makes Fox look bad.   He owes apology to the rest of us.  What a jerk.,Non_hope_speech
358,How did he sit like that🧐,Non_hope_speech
359,Guys black life’s matter it is for George Floyd  black life’s matter,Non_hope_speech
360,So who is condemning the protesters ? would they condemn any statues of Hitler being still paraded in German squares,Non_hope_speech
361,I am shocked that sth like that even exists. Honestly,Non_hope_speech
362,If a demacrap NEVER gets elected again it will be too soon.,Non_hope_speech
363,Juliette Almader i think she’s just young and hasn’t questioned her beliefs yet. I’m catholic too and I didn’t question my upbringing until my late teens. I thought she was very respectful and it takes a lot of bravery to say what you believe while knowing it’s unpopular and you’ll be seen as a bigot and ridiculed,Non_hope_speech
364,I'm not crying. YOU ARE!,Non_hope_speech
365,jules has a lot of vision about life. i really love how he tries to understand everyone and he is really a wonderful child,Hope_speech
366,Here we are 4 years later and same scenario race bait BS every election.  The democrats have NO PLATFORM OR ANYTHING POSITIVE TO OFFER ANY AMERICAN. ONCE THEY UTILIZE THE RACIST BS CARD EVERY 4 years AND THEY’VE DISMISSED ALL VOTERS UNTIL ANOTHER 4 years. Over played already decades of DO NOTHING HYPOCRITES THAT ARE THE REAL RACISTS. CHECK ALL THEIR MENTORS AND BACKGROUNDS OF WHAT THEY REALLY VIEW,Non_hope_speech
367,Stop with the surgeries - you're beautiful babes sans lip and check filler etc EMBRACE YOUR AGE mamma,Non_hope_speech
368,this is heart warming,Non_hope_speech
369,Why are there so many dislikes??? Racist much,Non_hope_speech
370,How come none of these guys aren't bringing up FBI STATISTICS,Non_hope_speech
371,i'd yeet a dictionary at them,Non_hope_speech
372,Was wrong about my first reply. The greatest commandment is to love the lord your God with all your heart mind body and soul.,Non_hope_speech
373,I will say as I please and to hell with anyone who says otherwise......   🤮🤮🤮    Trump 2020,Non_hope_speech
374,@daryl fitz it's real alright. What do you think is killing these people. Do you think they're fake too.,Non_hope_speech
375,The press got angry about the ones in The Netherlands bc of the virus,Non_hope_speech
376,Troy White Who do you think the Democrats are?,Non_hope_speech
377,elvis ricardo what is the definition of systemic racism? Because nobody can seem to figure that one out with any tangible definition,Non_hope_speech
378,And forcing ppl to do stuff is really nice isn’t it,Non_hope_speech
379,None of them were engineers... They all are programmers.,Non_hope_speech
380,Its illegal in 15 out of 50 states I think,Non_hope_speech
381,As soon as you use words like black or white YOU ARE the problem......,Non_hope_speech
382,I'm a engineer,Non_hope_speech
383,Primarch Alpharius yeas,Non_hope_speech
384,I honestly had no idea,Non_hope_speech
385,Good riddance to the statue.,Non_hope_speech
386,Child neglect is a black thing.,Non_hope_speech
387,All lives matter (we all bleed red ) there is really no difference between race,Hope_speech
388,I agree but some states in not which is sad,Non_hope_speech
389,I'm a Christian Chinese Canadian working with a company with Muslim Iraqi immigrated Canadian,Non_hope_speech
390,125 years later... The penny drops!,Non_hope_speech
